Participant	Recording	Case	Stimul	Timestamp	Fixation_X	Fixation_Y	File	Right_eye_normalized	Left_eye_normalized	Rage-Net_X	Rage-Net_Y
P3	Recording6	case_2	Bottom center	175713537			206.jpg	206_right_eye.jpg	206_left_eye.jpg	1118.0173	778.2772
P3	Recording6	case_2	Middle left	176969801			207.jpg	207_right_eye.jpg	207_left_eye.jpg	164.78133	377.0927
P3	Recording6	case_2	Bottom center	178377595			208.jpg	208_right_eye.jpg	208_left_eye.jpg	797.7774	780.519
P3	Recording6	case_2	Middle right	179657611			209.jpg	209_right_eye.jpg	209_left_eye.jpg	1729.985	450.09732
P3	Recording6	case_2	Top center	181145593			210.jpg	210_right_eye.jpg	210_left_eye.jpg	740.7945	72.905594
P3	Recording6	case_2	Bottom right	182545639			211.jpg	211_right_eye.jpg	211_left_eye.jpg	1634.566	860.12524
P3	Recording6	case_2	Top left	183737685			212.jpg	212_right_eye.jpg	212_left_eye.jpg	131.32242	47.325123
P3	Recording6	case_2	Top right	185153635			213.jpg	213_right_eye.jpg	213_left_eye.jpg	1667.8341	249.63773
P3	Recording6	case_2	Bottom left	186241592			214.jpg	214_right_eye.jpg	214_left_eye.jpg	213.0991	840.53894
P3	Recording6	case_2	Middle center	187329814			215.jpg	215_right_eye.jpg	215_left_eye.jpg	898.33276	282.05396
P3	Recording6	case_3	Bottom left	212917988	150.0	952.0	216.jpg	216_right_eye.jpg	216_left_eye.jpg	171.94826	34.914444
P3	Recording6	case_3	Top center	214024494	993.0	151.0	217.jpg	217_right_eye.jpg	217_left_eye.jpg	524.78723	32.227848
P3	Recording6	case_3	Bottom center	215254409	955.0	931.0	218.jpg	218_right_eye.jpg	218_left_eye.jpg	735.87854	33.49206
P3	Recording6	case_3	Bottom right	216494200	1774.0	913.0	219.jpg	219_right_eye.jpg	219_left_eye.jpg	1648.0966	103.26766
P3	Recording6	case_3	Top right	217720657	1773.0	173.0	220.jpg	220_right_eye.jpg	220_left_eye.jpg	1769.2091	51.07295
P3	Recording6	case_3	Middle left	219105995	126.0	561.0	221.jpg	221_right_eye.jpg	221_left_eye.jpg	78.510666	19.899265
P3	Recording6	case_3	Middle right	220160261	1768.0	555.0	222.jpg	222_right_eye.jpg	222_left_eye.jpg	1725.7311	101.450294
P3	Recording6	case_3	Top left	221296638	166.0	133.0	223.jpg	223_right_eye.jpg	223_left_eye.jpg	89.3326	15.757793
P3	Recording6	case_3	Middle center	222616423	953.0	584.0	224.jpg	224_right_eye.jpg	224_left_eye.jpg	674.756	11.993923
P3	Recording6	case_3	Middle right	223806326	1776.0	554.0	225.jpg	225_right_eye.jpg	225_left_eye.jpg	1707.087	71.57699
P3	Recording6	case_3	Top right	224926148	1762.0	180.0	226.jpg	226_right_eye.jpg	226_left_eye.jpg	1668.7777	53.821182
P3	Recording6	case_3	Bottom center	225982639	943.0	936.0	227.jpg	227_right_eye.jpg	227_left_eye.jpg	801.6322	22.020039
P3	Recording6	case_3	Middle center	227055798	949.0	538.0	228.jpg	228_right_eye.jpg	228_left_eye.jpg	688.10645	13.5596
P3	Recording6	case_3	Top center	228182276	955.0	120.0	229.jpg	229_right_eye.jpg	229_left_eye.jpg	489.1118	7.621382
P3	Recording6	case_3	Middle left	229305423	140.0	511.0	230.jpg	230_right_eye.jpg	230_left_eye.jpg	69.24009	14.971184
P3	Recording6	case_3	Bottom left	230489711			231.jpg	231_right_eye.jpg	231_left_eye.jpg	137.84897	20.863352
P3	Recording6	case_3	Bottom right	231553692	1770.0	902.0	232.jpg	232_right_eye.jpg	232_left_eye.jpg	1716.5378	83.83616
P3	Recording6	case_3	Top left	233177901	159.0	137.0	233.jpg	233_right_eye.jpg	233_left_eye.jpg	71.665115	18.488302
P3	Recording6	case_3	Top right	234127884	1762.0	177.0	234.jpg	234_right_eye.jpg	234_left_eye.jpg	1671.525	47.685257
P3	Recording6	case_3	Top center	235231133	971.0	121.0	235.jpg	235_right_eye.jpg	235_left_eye.jpg	618.30304	17.611979
P3	Recording6	case_3	Middle right	236437599	1765.0	550.0	236.jpg	236_right_eye.jpg	236_left_eye.jpg	1756.3716	77.08783
P3	Recording6	case_3	Middle center	237777652	943.0	555.0	237.jpg	237_right_eye.jpg	237_left_eye.jpg	637.7713	14.764402
P3	Recording6	case_3	Bottom center	238630592	942.0	927.0	238.jpg	238_right_eye.jpg	238_left_eye.jpg	791.74084	28.20863
P3	Recording6	case_3	Middle left	239670413	165.0	498.0	239.jpg	239_right_eye.jpg	239_left_eye.jpg	138.51526	13.809436
P3	Recording6	case_3	Top left	240640153	170.0	142.0	240.jpg	240_right_eye.jpg	240_left_eye.jpg	89.30196	14.543651
P3	Recording6	case_3	Bottom right	242056675	1786.0	908.0	241.jpg	241_right_eye.jpg	241_left_eye.jpg	1734.1052	109.87602
P3	Recording6	case_3	Bottom left	243346375	127.0	914.0	242.jpg	242_right_eye.jpg	242_left_eye.jpg	130.4025	23.90922
P3	Recording6	case_4	Bottom right	273424859	1784.0	905.0	243.jpg	243_right_eye.jpg	243_left_eye.jpg	1847.399	381.7715
P3	Recording6	case_4	Middle left	274448124	134.0	538.0	244.jpg	244_right_eye.jpg	244_left_eye.jpg	1238.776	66.11598
P3	Recording6	case_4	Middle center	275717807	964.0	579.0	245.jpg	245_right_eye.jpg	245_left_eye.jpg	1836.6208	68.932495
P3	Recording6	case_4	Bottom center	277007704	949.0	916.0	246.jpg	246_right_eye.jpg	246_left_eye.jpg	1685.1796	148.89699
P3	Recording6	case_4	Middle right	278104093	1772.0	542.0	247.jpg	247_right_eye.jpg	247_left_eye.jpg	1878.508	220.47546
P3	Recording6	case_4	Top left	279337664	155.0	146.0	248.jpg	248_right_eye.jpg	248_left_eye.jpg	1276.2286	51.506332
P3	Recording6	case_4	Bottom left	280417610	126.0	931.0	249.jpg	249_right_eye.jpg	249_left_eye.jpg	1570.5735	85.45234
P3	Recording6	case_4	Top center	281470216	973.0	74.0	250.jpg	250_right_eye.jpg	250_left_eye.jpg	1757.3131	64.87176
P3	Recording6	case_4	Top right	282833670			251.jpg	251_right_eye.jpg	251_left_eye.jpg	1803.8398	195.9772
P3	Recording6	case_4	Bottom right	283766605	1774.0	896.0	252.jpg	252_right_eye.jpg	252_left_eye.jpg	1789.9423	226.07672
P3	Recording6	case_4	Bottom left	284936296	106.0	920.0	253.jpg	253_right_eye.jpg	253_left_eye.jpg	1366.9935	106.99464
P3	Recording6	case_4	Top center	286506188	974.0	44.0	254.jpg	254_right_eye.jpg	254_left_eye.jpg	1832.053	57.268005
P3	Recording6	case_4	Middle right	287472705	1769.0	554.0	255.jpg	255_right_eye.jpg	255_left_eye.jpg	1870.7023	153.91628
P3	Recording6	case_4	Bottom center	288605860	948.0	930.0	256.jpg	256_right_eye.jpg	256_left_eye.jpg	1565.2386	151.13849
P3	Recording6	case_4	Top left	289845672	171.0	125.0	257.jpg	257_right_eye.jpg	257_left_eye.jpg	1550.7272	87.618774
P3	Recording6	case_4	Top right	291032145	1751.0	117.0	258.jpg	258_right_eye.jpg	258_left_eye.jpg	1783.8071	71.86609
P3	Recording6	case_4	Middle center	292361599			259.jpg	259_right_eye.jpg	259_left_eye.jpg	1749.9762	79.9558
P3	Recording6	case_4	Middle left	293497946	115.0	551.0	260.jpg	260_right_eye.jpg	260_left_eye.jpg	1324.6447	110.81065
P3	Recording6	case_4	Top right	294745733	1755.0	155.0	261.jpg	261_right_eye.jpg	261_left_eye.jpg	1700.5242	58.99617
P3	Recording6	case_4	Bottom center	295718056	949.0	929.0	262.jpg	262_right_eye.jpg	262_left_eye.jpg	1672.9698	92.09966
P3	Recording6	case_4	Middle center	296953856	952.0	557.0	263.jpg	263_right_eye.jpg	263_left_eye.jpg	1765.9496	85.07573
P3	Recording6	case_4	Top left	298041033	162.0	118.0	264.jpg	264_right_eye.jpg	264_left_eye.jpg	1476.2942	54.747658
P3	Recording6	case_4	Middle right	299270727	1753.0	536.0	265.jpg	265_right_eye.jpg	265_left_eye.jpg	1836.4642	172.18272
P3	Recording6	case_4	Top center	300613947	967.0	56.0	266.jpg	266_right_eye.jpg	266_left_eye.jpg	1836.5199	47.286125
P3	Recording6	case_4	Bottom left	301893742	125.0	918.0	267.jpg	267_right_eye.jpg	267_left_eye.jpg	1579.7759	76.0518
P3	Recording6	case_4	Middle left	303249609	123.0	546.0	268.jpg	268_right_eye.jpg	268_left_eye.jpg	1388.211	82.3652
P3	Recording6	case_4	Bottom right	304526641	1770.0	886.0	269.jpg	269_right_eye.jpg	269_left_eye.jpg	1849.2845	272.60446
P3	Recording6	case_5	Bottom right	339854139	1766.0	919.0	270.jpg	270_right_eye.jpg	270_left_eye.jpg	1682.71	779.5668
P3	Recording6	case_5	Middle right	340887304	1742.0	527.0	271.jpg	271_right_eye.jpg	271_left_eye.jpg	1805.2046	536.9711
P3	Recording6	case_5	Middle left	341993617			272.jpg	272_right_eye.jpg	272_left_eye.jpg	593.2272	370.70154
P3	Recording6	case_5	Top center	343137614	963.0	67.0	273.jpg	273_right_eye.jpg	273_left_eye.jpg	1096.9913	107.99842
P3	Recording6	case_5	Bottom left	344030002	119.0	948.0	274.jpg	274_right_eye.jpg	274_left_eye.jpg	1088.2686	763.197
P3	Recording6	case_5	Bottom center	345166618	946.0	941.0	275.jpg	275_right_eye.jpg	275_left_eye.jpg	1007.3878	749.601
P3	Recording6	case_5	Middle center	346399748	960.0	597.0	276.jpg	276_right_eye.jpg	276_left_eye.jpg	1369.9016	377.8741
P3	Recording6	case_5	Top left	347646241	165.0	103.0	277.jpg	277_right_eye.jpg	277_left_eye.jpg	998.75415	375.81473
P3	Recording6	case_5	Top right	348815914	1755.0	121.0	278.jpg	278_right_eye.jpg	278_left_eye.jpg	1754.5249	282.2398
P3	Recording6	case_5	Middle right	350193655	1781.0	531.0	279.jpg	279_right_eye.jpg	279_left_eye.jpg	1716.5271	448.0676
P3	Recording6	case_5	Middle left	351553640			280.jpg	280_right_eye.jpg	280_left_eye.jpg	1431.8446	462.25452
P3	Recording6	case_5	Top center	352761794			281.jpg	281_right_eye.jpg	281_left_eye.jpg	948.7935	231.52884
P3	Recording6	case_5	Bottom right	353791872	1765.0	908.0	282.jpg	282_right_eye.jpg	282_left_eye.jpg	1718.2307	654.7521
P3	Recording6	case_5	Bottom left	355121474			283.jpg	283_right_eye.jpg	283_left_eye.jpg	582.38214	628.1695
P3	Recording6	case_5	Top left	356144829	157.0	96.0	284.jpg	284_right_eye.jpg	284_left_eye.jpg	1389.6927	310.07953
P3	Recording6	case_5	Middle center	357449631			285.jpg	285_right_eye.jpg	285_left_eye.jpg	1469.7489	352.06534
P3	Recording6	case_5	Top right	358617641			286.jpg	286_right_eye.jpg	286_left_eye.jpg	1764.2296	188.09036
P3	Recording6	case_5	Bottom center	359590934	949.0	946.0	287.jpg	287_right_eye.jpg	287_left_eye.jpg	942.881	735.7855
P3	Recording6	case_5	Middle right	360710760	1761.0	539.0	288.jpg	288_right_eye.jpg	288_left_eye.jpg	1800.4973	408.1607
P3	Recording6	case_5	Middle center	361910560	959.0	587.0	289.jpg	289_right_eye.jpg	289_left_eye.jpg	930.4318	491.09424
P3	Recording6	case_5	Top center	363053706	983.0	21.0	290.jpg	290_right_eye.jpg	290_left_eye.jpg	836.793	181.63159
P3	Recording6	case_5	Bottom left	364236732	116.0	931.0	291.jpg	291_right_eye.jpg	291_left_eye.jpg	1531.512	569.68933
P3	Recording6	case_5	Top right	365469885	1751.0	123.0	292.jpg	292_right_eye.jpg	292_left_eye.jpg	1787.4851	185.45322
P3	Recording6	case_5	Top left	366663017	145.0	112.0	293.jpg	293_right_eye.jpg	293_left_eye.jpg	845.28265	333.78226
P3	Recording6	case_5	Middle left	367959581	119.0	570.0	294.jpg	294_right_eye.jpg	294_left_eye.jpg	787.53546	474.53632
P3	Recording6	case_5	Bottom right	369232698	1772.0	906.0	295.jpg	295_right_eye.jpg	295_left_eye.jpg	1878.7996	800.2041
P3	Recording6	case_5	Bottom center	370455744	955.0	931.0	296.jpg	296_right_eye.jpg	296_left_eye.jpg	942.3535	802.3577
P3	Recording6	case_6	Top right	382573707	1737.0	170.0	297.jpg	297_right_eye.jpg	297_left_eye.jpg	1745.55	61.9753
P3	Recording6	case_6	Bottom right	383543683	1757.0	907.0	298.jpg	298_right_eye.jpg	298_left_eye.jpg	1778.0063	712.3414
P3	Recording6	case_6	Top center	384583507	955.0	73.0	299.jpg	299_right_eye.jpg	299_left_eye.jpg	685.9253	64.50754
P3	Recording6	case_6	Middle center	385585596			300.jpg	300_right_eye.jpg	300_left_eye.jpg	817.3099	469.85458
P3	Recording6	case_6	Middle right	386359765	1752.0	560.0	301.jpg	301_right_eye.jpg	301_left_eye.jpg	1823.2958	345.35547
P3	Recording6	case_6	Bottom left	387423055	125.0	953.0	302.jpg	302_right_eye.jpg	302_left_eye.jpg	65.060356	571.1524
P3	Recording6	case_6	Middle left	388472879	141.0	569.0	303.jpg	303_right_eye.jpg	303_left_eye.jpg	36.31494	172.44669
P3	Recording6	case_6	Top left	389793649			304.jpg	304_right_eye.jpg	304_left_eye.jpg	25.282137	57.350998
P3	Recording6	case_6	Bottom center	390719183	946.0	951.0	305.jpg	305_right_eye.jpg	305_left_eye.jpg	839.38086	838.11523
P3	Recording6	case_6	Middle right	391632370	1748.0	529.0	306.jpg	306_right_eye.jpg	306_left_eye.jpg	1832.5609	500.11264
P3	Recording6	case_6	Top center	392628881	965.0	82.0	307.jpg	307_right_eye.jpg	307_left_eye.jpg	639.7398	52.640076
P3	Recording6	case_6	Top right	393688706	1737.0	139.0	308.jpg	308_right_eye.jpg	308_left_eye.jpg	1715.0935	96.06173
P3	Recording6	case_6	Middle center	394755203	960.0	444.0	309.jpg	309_right_eye.jpg	309_left_eye.jpg	586.9177	344.77753
P3	Recording6	case_6	Bottom right	395808238	1767.0	906.0	310.jpg	310_right_eye.jpg	310_left_eye.jpg	1755.8883	785.70087
P3	Recording6	case_6	Top left	396888101	168.0	111.0	311.jpg	311_right_eye.jpg	311_left_eye.jpg	55.067413	30.163498
P3	Recording6	case_6	Bottom center	398024679	951.0	944.0	312.jpg	312_right_eye.jpg	312_left_eye.jpg	892.9549	739.13086
P3	Recording6	case_6	Bottom left	399224499	118.0	934.0	313.jpg	313_right_eye.jpg	313_left_eye.jpg	63.87233	717.12726
P3	Recording6	case_6	Middle left	400320872	138.0	559.0	314.jpg	314_right_eye.jpg	314_left_eye.jpg	42.817245	204.14412
P3	Recording6	case_6	Top left	401487322	147.0	122.0	315.jpg	315_right_eye.jpg	315_left_eye.jpg	64.37477	59.851303
P3	Recording6	case_6	Middle left	402969693			316.jpg	316_right_eye.jpg	316_left_eye.jpg	44.089622	352.28323
P3	Recording6	case_6	Middle right	404063700	1754.0	528.0	317.jpg	317_right_eye.jpg	317_left_eye.jpg	1858.5665	430.72824
P3	Recording6	case_6	Top right	405160084	1757.0	138.0	318.jpg	318_right_eye.jpg	318_left_eye.jpg	1723.638	70.7797
P3	Recording6	case_6	Bottom left	406441819			319.jpg	319_right_eye.jpg	319_left_eye.jpg	88.32253	655.4992
P3	Recording6	case_6	Top center	407496480	973.0	52.0	320.jpg	320_right_eye.jpg	320_left_eye.jpg	755.538	40.92261
P3	Recording6	case_6	Middle center	408665747	958.0	540.0	321.jpg	321_right_eye.jpg	321_left_eye.jpg	807.1583	470.23325
P3	Recording6	case_6	Bottom right	409702797	1767.0	915.0	322.jpg	322_right_eye.jpg	322_left_eye.jpg	1762.3033	846.16614
P3	Recording6	case_6	Bottom center	410792529	948.0	935.0	323.jpg	323_right_eye.jpg	323_left_eye.jpg	845.5223	758.3432
P4	Recording7	case_1	Bottom left	131936004	179.0	953.0	324.jpg	324_right_eye.jpg	324_left_eye.jpg	80.04712	1070.2578
P4	Recording7	case_1	Top left	133039165	171.0	128.0	325.jpg	325_right_eye.jpg	325_left_eye.jpg	254.9861	495.72137
P4	Recording7	case_1	Bottom right	134255507	1740.0	933.0	326.jpg	326_right_eye.jpg	326_left_eye.jpg	1671.3918	1047.33
P4	Recording7	case_1	Bottom center	135445444	956.0	946.0	327.jpg	327_right_eye.jpg	327_left_eye.jpg	918.04694	1065.4336
P4	Recording7	case_1	Middle right	136621812	1744.0	554.0	328.jpg	328_right_eye.jpg	328_left_eye.jpg	1778.9116	746.00494
P4	Recording7	case_1	Top right	137718418	1765.0	138.0	329.jpg	329_right_eye.jpg	329_left_eye.jpg	1801.9193	221.25348
P4	Recording7	case_1	Top center	138871567	962.0	121.0	330.jpg	330_right_eye.jpg	330_left_eye.jpg	987.56616	434.36548
P4	Recording7	case_1	Middle center	139998055	967.0	570.0	331.jpg	331_right_eye.jpg	331_left_eye.jpg	919.43304	979.38104
P4	Recording7	case_1	Middle left	141087763	193.0	569.0	332.jpg	332_right_eye.jpg	332_left_eye.jpg	149.6565	934.44464
P4	Recording7	case_1	Top right	142260927	1767.0	140.0	333.jpg	333_right_eye.jpg	333_left_eye.jpg	1791.1228	312.07718
P4	Recording7	case_1	Bottom center	143527351	971.0	953.0	334.jpg	334_right_eye.jpg	334_left_eye.jpg	975.49023	1062.9746
P4	Recording7	case_1	Top center	144870595	969.0	131.0	335.jpg	335_right_eye.jpg	335_left_eye.jpg	988.0409	382.1743
P4	Recording7	case_1	Top left	145997075	179.0	131.0	336.jpg	336_right_eye.jpg	336_left_eye.jpg	237.05185	497.41602
P4	Recording7	case_1	Middle left	147143534	186.0	567.0	337.jpg	337_right_eye.jpg	337_left_eye.jpg	192.86755	915.2553
P4	Recording7	case_1	Bottom left	148333226	180.0	961.0	338.jpg	338_right_eye.jpg	338_left_eye.jpg	63.376038	1062.1182
P4	Recording7	case_1	Bottom right	149559686	1740.0	946.0	339.jpg	339_right_eye.jpg	339_left_eye.jpg	1720.1086	1053.0367
P4	Recording7	case_1	Middle center	150726151	972.0	568.0	340.jpg	340_right_eye.jpg	340_left_eye.jpg	978.46484	965.12573
P4	Recording7	case_1	Middle right	151902737	1751.0	563.0	341.jpg	341_right_eye.jpg	341_left_eye.jpg	1791.8794	743.0391
P4	Recording7	case_1	Bottom left	153255855	177.0	955.0	342.jpg	342_right_eye.jpg	342_left_eye.jpg	107.20498	1059.1826
P4	Recording7	case_1	Top right	154485538	1762.0	142.0	343.jpg	343_right_eye.jpg	343_left_eye.jpg	1807.218	290.80087
P4	Recording7	case_1	Top left	155845309	182.0	136.0	344.jpg	344_right_eye.jpg	344_left_eye.jpg	217.76933	510.39432
P4	Recording7	case_1	Middle right	157111777	1748.0	557.0	345.jpg	345_right_eye.jpg	345_left_eye.jpg	1812.8384	795.8347
P4	Recording7	case_1	Bottom center	158364915	971.0	955.0	346.jpg	346_right_eye.jpg	346_left_eye.jpg	963.3137	1057.2369
P4	Recording7	case_1	Bottom right	159644740	1757.0	934.0	347.jpg	347_right_eye.jpg	347_left_eye.jpg	1684.7028	1051.633
P4	Recording7	case_1	Top center	160927957	971.0	143.0	348.jpg	348_right_eye.jpg	348_left_eye.jpg	1158.0682	402.50723
P4	Recording7	case_1	Middle left	162231079	194.0	570.0	349.jpg	349_right_eye.jpg	349_left_eye.jpg	204.1944	892.50037
P4	Recording7	case_1	Middle center	163454206	976.0	578.0	350.jpg	350_right_eye.jpg	350_left_eye.jpg	1011.4686	889.34766
P4	Recording7	case_2	Top left	187806925	215.0	104.0	351.jpg	351_right_eye.jpg	351_left_eye.jpg	341.18198	407.68088
P4	Recording7	case_2	Top right	189126721	1787.0	103.0	352.jpg	352_right_eye.jpg	352_left_eye.jpg	1631.5905	309.8827
P4	Recording7	case_2	Bottom right	190206554	1750.0	936.0	353.jpg	353_right_eye.jpg	353_left_eye.jpg	1605.9944	1049.1526
P4	Recording7	case_2	Bottom left	191269708	194.0	928.0	354.jpg	354_right_eye.jpg	354_left_eye.jpg	134.05362	1069.1179
P4	Recording7	case_2	Middle center	192606156	974.0	580.0	355.jpg	355_right_eye.jpg	355_left_eye.jpg	928.0105	807.30396
P4	Recording7	case_2	Top center	193902523	983.0	86.0	356.jpg	356_right_eye.jpg	356_left_eye.jpg	970.284	406.9211
P4	Recording7	case_2	Middle right	195119089	1770.0	534.0	357.jpg	357_right_eye.jpg	357_left_eye.jpg	1650.4302	839.5982
P4	Recording7	case_2	Bottom center	196255466	980.0	953.0	358.jpg	358_right_eye.jpg	358_left_eye.jpg	948.34595	1053.2917
P4	Recording7	case_2	Middle left	197352063	205.0	581.0	359.jpg	359_right_eye.jpg	359_left_eye.jpg	275.74557	884.38293
P4	Recording7	case_2	Top center	198695074	994.0	77.0	360.jpg	360_right_eye.jpg	360_left_eye.jpg	1005.3391	396.3161
P4	Recording7	case_2	Middle left	199901543	193.0	564.0	361.jpg	361_right_eye.jpg	361_left_eye.jpg	75.91326	821.59595
P4	Recording7	case_2	Bottom left	201064799	206.0	974.0	362.jpg	362_right_eye.jpg	362_left_eye.jpg	164.91223	1057.0516
P4	Recording7	case_2	Top right	202197946	1779.0	94.0	363.jpg	363_right_eye.jpg	363_left_eye.jpg	1678.4591	285.90192
P4	Recording7	case_2	Middle center	203357748	973.0	590.0	364.jpg	364_right_eye.jpg	364_left_eye.jpg	897.8655	891.64777
P4	Recording7	case_2	Top left	204557566	207.0	112.0	365.jpg	365_right_eye.jpg	365_left_eye.jpg	281.74484	438.75192
P4	Recording7	case_2	Bottom right	205693900	1754.0	947.0	366.jpg	366_right_eye.jpg	366_left_eye.jpg	1675.5708	1035.0487
P4	Recording7	case_2	Middle right	206973746	1769.0	546.0	367.jpg	367_right_eye.jpg	367_left_eye.jpg	1752.1276	788.35394
P4	Recording7	case_2	Bottom center	208206857	979.0	968.0	368.jpg	368_right_eye.jpg	368_left_eye.jpg	962.71313	1058.3868
P4	Recording7	case_2	Top right	209413306	1771.0	112.0	369.jpg	369_right_eye.jpg	369_left_eye.jpg	1737.0491	251.72218
P4	Recording7	case_2	Bottom left	210773089	206.0	957.0	370.jpg	370_right_eye.jpg	370_left_eye.jpg	122.540146	1063.8325
P4	Recording7	case_2	Bottom center	212023012	976.0	965.0	371.jpg	371_right_eye.jpg	371_left_eye.jpg	884.6952	1056.9551
P4	Recording7	case_2	Top center	213286028	983.0	97.0	372.jpg	372_right_eye.jpg	372_left_eye.jpg	1017.3127	394.4791
P4	Recording7	case_2	Middle right	214535927	1771.0	551.0	373.jpg	373_right_eye.jpg	373_left_eye.jpg	1702.3313	742.607
P4	Recording7	case_2	Bottom right	215822383	1747.0	946.0	374.jpg	374_right_eye.jpg	374_left_eye.jpg	1702.7263	1036.0214
P4	Recording7	case_2	Middle center	217045410	979.0	597.0	375.jpg	375_right_eye.jpg	375_left_eye.jpg	942.4767	864.9571
P4	Recording7	case_2	Middle left	218215323	203.0	582.0	376.jpg	376_right_eye.jpg	376_left_eye.jpg	195.66525	823.563
P4	Recording7	case_2	Top left	219375146	213.0	112.0	377.jpg	377_right_eye.jpg	377_left_eye.jpg	337.00128	417.24442
P4	Recording7	case_3	Middle right	254302805	1753.0	556.0	378.jpg	378_right_eye.jpg	378_left_eye.jpg	1763.9531	80.09478
P4	Recording7	case_3	Middle center	255509277	975.0	567.0	379.jpg	379_right_eye.jpg	379_left_eye.jpg	1066.9789	15.878098
P4	Recording7	case_3	Top left	256662428	187.0	140.0	380.jpg	380_right_eye.jpg	380_left_eye.jpg	357.06183	36.056973
P4	Recording7	case_3	Bottom center	257935558	970.0	953.0	381.jpg	381_right_eye.jpg	381_left_eye.jpg	1033.3489	39.7168
P4	Recording7	case_3	Bottom right	259118596	1752.0	935.0	382.jpg	382_right_eye.jpg	382_left_eye.jpg	1839.653	63.837673
P4	Recording7	case_3	Top center	260245089	974.0	144.0	383.jpg	383_right_eye.jpg	383_left_eye.jpg	1182.5787	43.280376
P4	Recording7	case_3	Bottom left	261364896	189.0	961.0	384.jpg	384_right_eye.jpg	384_left_eye.jpg	190.92381	25.488483
P4	Recording7	case_3	Middle left	262444719	189.0	571.0	385.jpg	385_right_eye.jpg	385_left_eye.jpg	253.7868	11.779007
P4	Recording7	case_3	Top right	263621305	1754.0	144.0	386.jpg	386_right_eye.jpg	386_left_eye.jpg	1777.2908	125.593925
P4	Recording7	case_3	Top right	265094407	1768.0	135.0	387.jpg	387_right_eye.jpg	387_left_eye.jpg	1752.5775	146.09258
P4	Recording7	case_3	Top center	266527489	964.0	130.0	388.jpg	388_right_eye.jpg	388_left_eye.jpg	1176.7754	42.261932
