Participant	Recording	Case	Stimul	Timestamp	Fixation_X	Fixation_Y	File	Right_eye_normalized	Left_eye_normalized
P3	Recording6	case_4	Bottom center	277007704	949.0	916.0	246.jpg	246_right_eye.jpg	246_left_eye.jpg
P3	Recording6	case_4	Middle right	278104093	1772.0	542.0	247.jpg	247_right_eye.jpg	247_left_eye.jpg
P3	Recording6	case_4	Top left	279337664	155.0	146.0	248.jpg	248_right_eye.jpg	248_left_eye.jpg
P3	Recording6	case_4	Bottom left	280417610	126.0	931.0	249.jpg	249_right_eye.jpg	249_left_eye.jpg
P3	Recording6	case_4	Top center	281470216	973.0	74.0	250.jpg	250_right_eye.jpg	250_left_eye.jpg
P3	Recording6	case_4	Top right	282833670			251.jpg	251_right_eye.jpg	251_left_eye.jpg
P3	Recording6	case_4	Bottom right	283766605	1774.0	896.0	252.jpg	252_right_eye.jpg	252_left_eye.jpg
P3	Recording6	case_4	Bottom left	284936296	106.0	920.0	253.jpg	253_right_eye.jpg	253_left_eye.jpg
P3	Recording6	case_4	Top center	286506188	974.0	44.0	254.jpg	254_right_eye.jpg	254_left_eye.jpg
P3	Recording6	case_4	Middle right	287472705	1769.0	554.0	255.jpg	255_right_eye.jpg	255_left_eye.jpg
P3	Recording6	case_4	Bottom center	288605860	948.0	930.0	256.jpg	256_right_eye.jpg	256_left_eye.jpg
P3	Recording6	case_4	Top left	289845672	171.0	125.0	257.jpg	257_right_eye.jpg	257_left_eye.jpg
P3	Recording6	case_4	Top right	291032145	1751.0	117.0	258.jpg	258_right_eye.jpg	258_left_eye.jpg
P3	Recording6	case_4	Middle center	292361599			259.jpg	259_right_eye.jpg	259_left_eye.jpg
P3	Recording6	case_4	Middle left	293497946	115.0	551.0	260.jpg	260_right_eye.jpg	260_left_eye.jpg
P3	Recording6	case_4	Top right	294745733	1755.0	155.0	261.jpg	261_right_eye.jpg	261_left_eye.jpg
P3	Recording6	case_4	Bottom center	295718056	949.0	929.0	262.jpg	262_right_eye.jpg	262_left_eye.jpg
P3	Recording6	case_4	Middle center	296953856	952.0	557.0	263.jpg	263_right_eye.jpg	263_left_eye.jpg
P3	Recording6	case_4	Top left	298041033	162.0	118.0	264.jpg	264_right_eye.jpg	264_left_eye.jpg
P3	Recording6	case_4	Middle right	299270727	1753.0	536.0	265.jpg	265_right_eye.jpg	265_left_eye.jpg
P3	Recording6	case_4	Top center	300613947	967.0	56.0	266.jpg	266_right_eye.jpg	266_left_eye.jpg
P3	Recording6	case_4	Bottom left	301893742	125.0	918.0	267.jpg	267_right_eye.jpg	267_left_eye.jpg
P3	Recording6	case_4	Middle left	303249609	123.0	546.0	268.jpg	268_right_eye.jpg	268_left_eye.jpg
P3	Recording6	case_4	Bottom right	304526641	1770.0	886.0	269.jpg	269_right_eye.jpg	269_left_eye.jpg
P3	Recording6	case_5	Bottom right	339854139	1766.0	919.0	270.jpg	270_right_eye.jpg	270_left_eye.jpg
P3	Recording6	case_5	Middle right	340887304	1742.0	527.0	271.jpg	271_right_eye.jpg	271_left_eye.jpg
P3	Recording6	case_5	Middle left	341993617			272.jpg	272_right_eye.jpg	272_left_eye.jpg
P3	Recording6	case_5	Top center	343137614	963.0	67.0	273.jpg	273_right_eye.jpg	273_left_eye.jpg
P3	Recording6	case_5	Bottom left	344030002	119.0	948.0	274.jpg	274_right_eye.jpg	274_left_eye.jpg
P3	Recording6	case_5	Bottom center	345166618	946.0	941.0	275.jpg	275_right_eye.jpg	275_left_eye.jpg
P3	Recording6	case_5	Middle center	346399748	960.0	597.0	276.jpg	276_right_eye.jpg	276_left_eye.jpg
P3	Recording6	case_5	Top left	347646241	165.0	103.0	277.jpg	277_right_eye.jpg	277_left_eye.jpg
P3	Recording6	case_5	Top right	348815914	1755.0	121.0	278.jpg	278_right_eye.jpg	278_left_eye.jpg
P3	Recording6	case_5	Middle right	350193655	1781.0	531.0	279.jpg	279_right_eye.jpg	279_left_eye.jpg
P3	Recording6	case_5	Middle left	351553640			280.jpg	280_right_eye.jpg	280_left_eye.jpg
P3	Recording6	case_5	Top center	352761794			281.jpg	281_right_eye.jpg	281_left_eye.jpg
P3	Recording6	case_5	Bottom right	353791872	1765.0	908.0	282.jpg	282_right_eye.jpg	282_left_eye.jpg
P3	Recording6	case_5	Bottom left	355121474			283.jpg	283_right_eye.jpg	283_left_eye.jpg
P3	Recording6	case_5	Top left	356144829	157.0	96.0	284.jpg	284_right_eye.jpg	284_left_eye.jpg
P3	Recording6	case_5	Middle center	357449631			285.jpg	285_right_eye.jpg	285_left_eye.jpg
P3	Recording6	case_5	Top right	358617641			286.jpg	286_right_eye.jpg	286_left_eye.jpg
P3	Recording6	case_5	Bottom center	359590934	949.0	946.0	287.jpg	287_right_eye.jpg	287_left_eye.jpg
P3	Recording6	case_5	Middle right	360710760	1761.0	539.0	288.jpg	288_right_eye.jpg	288_left_eye.jpg
P3	Recording6	case_5	Middle center	361910560	959.0	587.0	289.jpg	289_right_eye.jpg	289_left_eye.jpg
P3	Recording6	case_5	Top center	363053706	983.0	21.0	290.jpg	290_right_eye.jpg	290_left_eye.jpg
P3	Recording6	case_5	Bottom left	364236732	116.0	931.0	291.jpg	291_right_eye.jpg	291_left_eye.jpg
P3	Recording6	case_5	Top right	365469885	1751.0	123.0	292.jpg	292_right_eye.jpg	292_left_eye.jpg
P3	Recording6	case_5	Top left	366663017	145.0	112.0	293.jpg	293_right_eye.jpg	293_left_eye.jpg
P3	Recording6	case_5	Middle left	367959581	119.0	570.0	294.jpg	294_right_eye.jpg	294_left_eye.jpg
P3	Recording6	case_5	Bottom right	369232698	1772.0	906.0	295.jpg	295_right_eye.jpg	295_left_eye.jpg
P3	Recording6	case_5	Bottom center	370455744	955.0	931.0	296.jpg	296_right_eye.jpg	296_left_eye.jpg
P3	Recording6	case_6	Top right	382573707	1737.0	170.0	297.jpg	297_right_eye.jpg	297_left_eye.jpg
P3	Recording6	case_6	Bottom right	383543683	1757.0	907.0	298.jpg	298_right_eye.jpg	298_left_eye.jpg
P3	Recording6	case_6	Top center	384583507	955.0	73.0	299.jpg	299_right_eye.jpg	299_left_eye.jpg
P3	Recording6	case_6	Middle center	385585596			300.jpg	300_right_eye.jpg	300_left_eye.jpg
P3	Recording6	case_6	Middle right	386359765	1752.0	560.0	301.jpg	301_right_eye.jpg	301_left_eye.jpg
P3	Recording6	case_6	Bottom left	387423055	125.0	953.0	302.jpg	302_right_eye.jpg	302_left_eye.jpg
P3	Recording6	case_6	Middle left	388472879	141.0	569.0	303.jpg	303_right_eye.jpg	303_left_eye.jpg
P3	Recording6	case_6	Top left	389793649			304.jpg	304_right_eye.jpg	304_left_eye.jpg
P3	Recording6	case_6	Bottom center	390719183	946.0	951.0	305.jpg	305_right_eye.jpg	305_left_eye.jpg
P3	Recording6	case_6	Middle right	391632370	1748.0	529.0	306.jpg	306_right_eye.jpg	306_left_eye.jpg
P3	Recording6	case_6	Top center	392628881	965.0	82.0	307.jpg	307_right_eye.jpg	307_left_eye.jpg
P3	Recording6	case_6	Top right	393688706	1737.0	139.0	308.jpg	308_right_eye.jpg	308_left_eye.jpg
P3	Recording6	case_6	Middle center	394755203	960.0	444.0	309.jpg	309_right_eye.jpg	309_left_eye.jpg
P3	Recording6	case_6	Bottom right	395808238	1767.0	906.0	310.jpg	310_right_eye.jpg	310_left_eye.jpg
P3	Recording6	case_6	Top left	396888101	168.0	111.0	311.jpg	311_right_eye.jpg	311_left_eye.jpg
P3	Recording6	case_6	Bottom center	398024679	951.0	944.0	312.jpg	312_right_eye.jpg	312_left_eye.jpg
P3	Recording6	case_6	Bottom left	399224499	118.0	934.0	313.jpg	313_right_eye.jpg	313_left_eye.jpg
P3	Recording6	case_6	Middle left	400320872	138.0	559.0	314.jpg	314_right_eye.jpg	314_left_eye.jpg
P3	Recording6	case_6	Top left	401487322	147.0	122.0	315.jpg	315_right_eye.jpg	315_left_eye.jpg
P3	Recording6	case_6	Middle left	402969693			316.jpg	316_right_eye.jpg	316_left_eye.jpg
P3	Recording6	case_6	Middle right	404063700	1754.0	528.0	317.jpg	317_right_eye.jpg	317_left_eye.jpg
P3	Recording6	case_6	Top right	405160084	1757.0	138.0	318.jpg	318_right_eye.jpg	318_left_eye.jpg
P3	Recording6	case_6	Bottom left	406441819			319.jpg	319_right_eye.jpg	319_left_eye.jpg
P3	Recording6	case_6	Top center	407496480	973.0	52.0	320.jpg	320_right_eye.jpg	320_left_eye.jpg
P3	Recording6	case_6	Middle center	408665747	958.0	540.0	321.jpg	321_right_eye.jpg	321_left_eye.jpg
P3	Recording6	case_6	Bottom right	409702797	1767.0	915.0	322.jpg	322_right_eye.jpg	322_left_eye.jpg
P3	Recording6	case_6	Bottom center	410792529	948.0	935.0	323.jpg	323_right_eye.jpg	323_left_eye.jpg
P4	Recording7	case_1	Bottom left	131936004	179.0	953.0	324.jpg	324_right_eye.jpg	324_left_eye.jpg
P4	Recording7	case_1	Top left	133039165	171.0	128.0	325.jpg	325_right_eye.jpg	325_left_eye.jpg
P4	Recording7	case_1	Bottom right	134255507	1740.0	933.0	326.jpg	326_right_eye.jpg	326_left_eye.jpg
P4	Recording7	case_1	Bottom center	135445444	956.0	946.0	327.jpg	327_right_eye.jpg	327_left_eye.jpg
P4	Recording7	case_1	Middle right	136621812	1744.0	554.0	328.jpg	328_right_eye.jpg	328_left_eye.jpg
P4	Recording7	case_1	Top right	137718418	1765.0	138.0	329.jpg	329_right_eye.jpg	329_left_eye.jpg
P4	Recording7	case_1	Top center	138871567	962.0	121.0	330.jpg	330_right_eye.jpg	330_left_eye.jpg
P4	Recording7	case_1	Middle center	139998055	967.0	570.0	331.jpg	331_right_eye.jpg	331_left_eye.jpg
P4	Recording7	case_1	Middle left	141087763	193.0	569.0	332.jpg	332_right_eye.jpg	332_left_eye.jpg
P4	Recording7	case_1	Top right	142260927	1767.0	140.0	333.jpg	333_right_eye.jpg	333_left_eye.jpg
P4	Recording7	case_1	Bottom center	143527351	971.0	953.0	334.jpg	334_right_eye.jpg	334_left_eye.jpg
P4	Recording7	case_1	Top center	144870595	969.0	131.0	335.jpg	335_right_eye.jpg	335_left_eye.jpg
P4	Recording7	case_1	Top left	145997075	179.0	131.0	336.jpg	336_right_eye.jpg	336_left_eye.jpg
P4	Recording7	case_1	Middle left	147143534	186.0	567.0	337.jpg	337_right_eye.jpg	337_left_eye.jpg
P4	Recording7	case_1	Bottom left	148333226	180.0	961.0	338.jpg	338_right_eye.jpg	338_left_eye.jpg
P4	Recording7	case_1	Bottom right	149559686	1740.0	946.0	339.jpg	339_right_eye.jpg	339_left_eye.jpg
P4	Recording7	case_1	Middle center	150726151	972.0	568.0	340.jpg	340_right_eye.jpg	340_left_eye.jpg
P4	Recording7	case_1	Middle right	151902737	1751.0	563.0	341.jpg	341_right_eye.jpg	341_left_eye.jpg
P4	Recording7	case_1	Bottom left	153255855	177.0	955.0	342.jpg	342_right_eye.jpg	342_left_eye.jpg
P4	Recording7	case_1	Top right	154485538	1762.0	142.0	343.jpg	343_right_eye.jpg	343_left_eye.jpg
P4	Recording7	case_1	Top left	155845309	182.0	136.0	344.jpg	344_right_eye.jpg	344_left_eye.jpg
P4	Recording7	case_1	Middle right	157111777	1748.0	557.0	345.jpg	345_right_eye.jpg	345_left_eye.jpg
P4	Recording7	case_1	Bottom center	158364915	971.0	955.0	346.jpg	346_right_eye.jpg	346_left_eye.jpg
P4	Recording7	case_1	Bottom right	159644740	1757.0	934.0	347.jpg	347_right_eye.jpg	347_left_eye.jpg
P4	Recording7	case_1	Top center	160927957	971.0	143.0	348.jpg	348_right_eye.jpg	348_left_eye.jpg
P4	Recording7	case_1	Middle left	162231079	194.0	570.0	349.jpg	349_right_eye.jpg	349_left_eye.jpg
P4	Recording7	case_1	Middle center	163454206	976.0	578.0	350.jpg	350_right_eye.jpg	350_left_eye.jpg
P4	Recording7	case_2	Top left	187806925	215.0	104.0	351.jpg	351_right_eye.jpg	351_left_eye.jpg
P4	Recording7	case_2	Top right	189126721	1787.0	103.0	352.jpg	352_right_eye.jpg	352_left_eye.jpg
P4	Recording7	case_2	Bottom right	190206554	1750.0	936.0	353.jpg	353_right_eye.jpg	353_left_eye.jpg
P4	Recording7	case_2	Bottom left	191269708	194.0	928.0	354.jpg	354_right_eye.jpg	354_left_eye.jpg
P4	Recording7	case_2	Middle center	192606156	974.0	580.0	355.jpg	355_right_eye.jpg	355_left_eye.jpg
P4	Recording7	case_2	Top center	193902523	983.0	86.0	356.jpg	356_right_eye.jpg	356_left_eye.jpg
P4	Recording7	case_2	Middle right	195119089	1770.0	534.0	357.jpg	357_right_eye.jpg	357_left_eye.jpg
P4	Recording7	case_2	Bottom center	196255466	980.0	953.0	358.jpg	358_right_eye.jpg	358_left_eye.jpg
P4	Recording7	case_2	Middle left	197352063	205.0	581.0	359.jpg	359_right_eye.jpg	359_left_eye.jpg
P4	Recording7	case_2	Top center	198695074	994.0	77.0	360.jpg	360_right_eye.jpg	360_left_eye.jpg
P4	Recording7	case_2	Middle left	199901543	193.0	564.0	361.jpg	361_right_eye.jpg	361_left_eye.jpg
P4	Recording7	case_2	Bottom left	201064799	206.0	974.0	362.jpg	362_right_eye.jpg	362_left_eye.jpg
P4	Recording7	case_2	Top right	202197946	1779.0	94.0	363.jpg	363_right_eye.jpg	363_left_eye.jpg
P4	Recording7	case_2	Middle center	203357748	973.0	590.0	364.jpg	364_right_eye.jpg	364_left_eye.jpg
P4	Recording7	case_2	Top left	204557566	207.0	112.0	365.jpg	365_right_eye.jpg	365_left_eye.jpg
P4	Recording7	case_2	Bottom right	205693900	1754.0	947.0	366.jpg	366_right_eye.jpg	366_left_eye.jpg
P4	Recording7	case_2	Middle right	206973746	1769.0	546.0	367.jpg	367_right_eye.jpg	367_left_eye.jpg
P4	Recording7	case_2	Bottom center	208206857	979.0	968.0	368.jpg	368_right_eye.jpg	368_left_eye.jpg
P4	Recording7	case_2	Top right	209413306	1771.0	112.0	369.jpg	369_right_eye.jpg	369_left_eye.jpg
P4	Recording7	case_2	Bottom left	210773089	206.0	957.0	370.jpg	370_right_eye.jpg	370_left_eye.jpg
P4	Recording7	case_2	Bottom center	212023012	976.0	965.0	371.jpg	371_right_eye.jpg	371_left_eye.jpg
P4	Recording7	case_2	Top center	213286028	983.0	97.0	372.jpg	372_right_eye.jpg	372_left_eye.jpg
P4	Recording7	case_2	Middle right	214535927	1771.0	551.0	373.jpg	373_right_eye.jpg	373_left_eye.jpg
P4	Recording7	case_2	Bottom right	215822383	1747.0	946.0	374.jpg	374_right_eye.jpg	374_left_eye.jpg
P4	Recording7	case_2	Middle center	217045410	979.0	597.0	375.jpg	375_right_eye.jpg	375_left_eye.jpg
P4	Recording7	case_2	Middle left	218215323	203.0	582.0	376.jpg	376_right_eye.jpg	376_left_eye.jpg
P4	Recording7	case_2	Top left	219375146	213.0	112.0	377.jpg	377_right_eye.jpg	377_left_eye.jpg
P4	Recording7	case_3	Middle right	254302805	1753.0	556.0	378.jpg	378_right_eye.jpg	378_left_eye.jpg
P4	Recording7	case_3	Middle center	255509277	975.0	567.0	379.jpg	379_right_eye.jpg	379_left_eye.jpg
P4	Recording7	case_3	Top left	256662428	187.0	140.0	380.jpg	380_right_eye.jpg	380_left_eye.jpg
P4	Recording7	case_3	Bottom center	257935558	970.0	953.0	381.jpg	381_right_eye.jpg	381_left_eye.jpg
P4	Recording7	case_3	Bottom right	259118596	1752.0	935.0	382.jpg	382_right_eye.jpg	382_left_eye.jpg
P4	Recording7	case_3	Top center	260245089	974.0	144.0	383.jpg	383_right_eye.jpg	383_left_eye.jpg
P4	Recording7	case_3	Bottom left	261364896	189.0	961.0	384.jpg	384_right_eye.jpg	384_left_eye.jpg
P4	Recording7	case_3	Middle left	262444719	189.0	571.0	385.jpg	385_right_eye.jpg	385_left_eye.jpg
P4	Recording7	case_3	Top right	263621305	1754.0	144.0	386.jpg	386_right_eye.jpg	386_left_eye.jpg
P4	Recording7	case_3	Top right	265094407	1768.0	135.0	387.jpg	387_right_eye.jpg	387_left_eye.jpg
P4	Recording7	case_3	Top center	266527489	964.0	130.0	388.jpg	388_right_eye.jpg	388_left_eye.jpg
P4	Recording7	case_3	Middle left	267660635	196.0	568.0	389.jpg	389_right_eye.jpg	389_left_eye.jpg
P4	Recording7	case_3	Top left	268863650	200.0	141.0	390.jpg	390_right_eye.jpg	390_left_eye.jpg
P4	Recording7	case_3	Bottom center	270023495	975.0	961.0	391.jpg	391_right_eye.jpg	391_left_eye.jpg
P4	Recording7	case_3	Middle center	271063306	978.0	583.0	392.jpg	392_right_eye.jpg	392_left_eye.jpg
P4	Recording7	case_3	Bottom left	272199901	200.0	955.0	393.jpg	393_right_eye.jpg	393_left_eye.jpg
P4	Recording7	case_3	Bottom right	273382912	1738.0	956.0	394.jpg	394_right_eye.jpg	394_left_eye.jpg
P4	Recording7	case_3	Middle right	274662720	1754.0	557.0	395.jpg	395_right_eye.jpg	395_left_eye.jpg
P4	Recording7	case_3	Top left	275902542	185.0	142.0	396.jpg	396_right_eye.jpg	396_left_eye.jpg
P4	Recording7	case_3	Bottom left	277102324	187.0	965.0	397.jpg	397_right_eye.jpg	397_left_eye.jpg
P4	Recording7	case_3	Middle right	278365547	1747.0	562.0	398.jpg	398_right_eye.jpg	398_left_eye.jpg
P4	Recording7	case_3	Bottom center	279598699	977.0	955.0	399.jpg	399_right_eye.jpg	399_left_eye.jpg
P4	Recording7	case_3	Middle center	280701765	987.0	564.0	400.jpg	400_right_eye.jpg	400_left_eye.jpg
P4	Recording7	case_3	Middle left	281694927	203.0	578.0	401.jpg	401_right_eye.jpg	401_left_eye.jpg
P4	Recording7	case_3	Top right	282861418	1760.0	154.0	402.jpg	402_right_eye.jpg	402_left_eye.jpg
P4	Recording7	case_3	Top center	284071309	975.0	139.0	403.jpg	403_right_eye.jpg	403_left_eye.jpg
P4	Recording7	case_3	Bottom right	285197804	1744.0	957.0	404.jpg	404_right_eye.jpg	404_left_eye.jpg
P4	Recording7	case_4	Middle right	325221252	1754.0	564.0	405.jpg	405_right_eye.jpg	405_left_eye.jpg
P4	Recording7	case_4	Bottom left	326301069	188.0	957.0	406.jpg	406_right_eye.jpg	406_left_eye.jpg
P4	Recording7	case_4	Middle center	327374238	973.0	569.0	407.jpg	407_right_eye.jpg	407_left_eye.jpg
P4	Recording7	case_4	Bottom center	328454064	976.0	968.0	408.jpg	408_right_eye.jpg	408_left_eye.jpg
P4	Recording7	case_4	Top right	329477094	1776.0	129.0	409.jpg	409_right_eye.jpg	409_left_eye.jpg
P4	Recording7	case_4	Middle left	330470316	190.0	566.0	410.jpg	410_right_eye.jpg	410_left_eye.jpg
P4	Recording7	case_4	Top left	331503470	205.0	135.0	411.jpg	411_right_eye.jpg	411_left_eye.jpg
P4	Recording7	case_4	Bottom right	332526743	1742.0	954.0	412.jpg	412_right_eye.jpg	412_left_eye.jpg
P4	Recording7	case_4	Top center	333583098	982.0	133.0	413.jpg	413_right_eye.jpg	413_left_eye.jpg
P4	Recording7	case_4	Bottom left	334669614	189.0	964.0	414.jpg	414_right_eye.jpg	414_left_eye.jpg
P4	Recording7	case_4	Top center	335719549	973.0	130.0	415.jpg	415_right_eye.jpg	415_left_eye.jpg
P4	Recording7	case_4	Bottom right	336742590	1748.0	963.0	416.jpg	416_right_eye.jpg	416_left_eye.jpg
P4	Recording7	case_4	Middle right	337765882	1755.0	567.0	417.jpg	417_right_eye.jpg	417_left_eye.jpg
P4	Recording7	case_4	Top left	338815701	199.0	137.0	418.jpg	418_right_eye.jpg	418_left_eye.jpg
P4	Recording7	case_4	Middle center	339868854	979.0	574.0	419.jpg	419_right_eye.jpg	419_left_eye.jpg
P4	Recording7	case_4	Top right	340908713	1758.0	140.0	420.jpg	420_right_eye.jpg	420_left_eye.jpg
P4	Recording7	case_4	Bottom center	341981873	984.0	960.0	421.jpg	421_right_eye.jpg	421_left_eye.jpg
P4	Recording7	case_4	Middle left	343071608	205.0	570.0	422.jpg	422_right_eye.jpg	422_left_eye.jpg
P4	Recording7	case_4	Middle right	344311406	1752.0	570.0	423.jpg	423_right_eye.jpg	423_left_eye.jpg
P4	Recording7	case_4	Bottom center	345694597	970.0	953.0	424.jpg	424_right_eye.jpg	424_left_eye.jpg
P4	Recording7	case_4	Bottom left	346901080	185.0	961.0	425.jpg	425_right_eye.jpg	425_left_eye.jpg
P4	Recording7	case_4	Middle left	347997478	194.0	566.0	426.jpg	426_right_eye.jpg	426_left_eye.jpg
P4	Recording7	case_4	Top left	349230615	195.0	150.0	427.jpg	427_right_eye.jpg	427_left_eye.jpg
P4	Recording7	case_4	Middle center	350367190	971.0	570.0	428.jpg	428_right_eye.jpg	428_left_eye.jpg
P4	Recording7	case_4	Top center	351503582	982.0	152.0	429.jpg	429_right_eye.jpg	429_left_eye.jpg
P4	Recording7	case_4	Bottom right	352686828	1745.0	962.0	430.jpg	430_right_eye.jpg	430_left_eye.jpg
P4	Recording7	case_4	Top right	353869846	1763.0	139.0	431.jpg	431_right_eye.jpg	431_left_eye.jpg
P4	Recording7	case_5	Middle center	388021029	961.0	569.0	432.jpg	432_right_eye.jpg	432_left_eye.jpg
P4	Recording7	case_5	Middle left	389127518	221.0	572.0	433.jpg	433_right_eye.jpg	433_left_eye.jpg
P4	Recording7	case_5	Bottom center	390270566	983.0	968.0	434.jpg	434_right_eye.jpg	434_left_eye.jpg
P4	Recording7	case_5	Top center	391367178	977.0	148.0	435.jpg	435_right_eye.jpg	435_left_eye.jpg
P4	Recording7	case_5	Bottom left	392413667	194.0	962.0	436.jpg	436_right_eye.jpg	436_left_eye.jpg
P4	Recording7	case_5	Top left	393430073	195.0	144.0	437.jpg	437_right_eye.jpg	437_left_eye.jpg
P4	Recording7	case_5	Bottom right	394406680	1739.0	949.0	438.jpg	438_right_eye.jpg	438_left_eye.jpg
P4	Recording7	case_5	Top right	395359859	1758.0	140.0	439.jpg	439_right_eye.jpg	439_left_eye.jpg
P4	Recording7	case_5	Middle right	396519669	1747.0	561.0	440.jpg	440_right_eye.jpg	440_left_eye.jpg
P4	Recording7	case_5	Top center	397606155	967.0	126.0	441.jpg	441_right_eye.jpg	441_left_eye.jpg
P4	Recording7	case_5	Top left	398599345	184.0	129.0	442.jpg	442_right_eye.jpg	442_left_eye.jpg
P4	Recording7	case_5	Top right	399615715	1774.0	150.0	443.jpg	443_right_eye.jpg	443_left_eye.jpg
P4	Recording7	case_5	Bottom right	400695542	1752.0	960.0	444.jpg	444_right_eye.jpg	444_left_eye.jpg
P4	Recording7	case_5	Bottom center	401655428	978.0	966.0	445.jpg	445_right_eye.jpg	445_left_eye.jpg
P4	Recording7	case_5	Middle right	402855214	1760.0	566.0	446.jpg	446_right_eye.jpg	446_left_eye.jpg
P4	Recording7	case_5	Bottom left	403941718	194.0	965.0	447.jpg	447_right_eye.jpg	447_left_eye.jpg
P4	Recording7	case_5	Middle left	405044965	201.0	575.0	448.jpg	448_right_eye.jpg	448_left_eye.jpg
P4	Recording7	case_5	Middle center	406088037	975.0	585.0	449.jpg	449_right_eye.jpg	449_left_eye.jpg
P4	Recording7	case_5	Middle left	407191284	208.0	577.0	450.jpg	450_right_eye.jpg	450_left_eye.jpg
P4	Recording7	case_5	Bottom right	408221029	1739.0	953.0	451.jpg	451_right_eye.jpg	451_left_eye.jpg
P4	Recording7	case_5	Middle right	409350924	1748.0	563.0	452.jpg	452_right_eye.jpg	452_left_eye.jpg
P4	Recording7	case_5	Bottom left	410390770	184.0	966.0	453.jpg	453_right_eye.jpg	453_left_eye.jpg
P4	Recording7	case_5	Top center	411397270	970.0	143.0	454.jpg	454_right_eye.jpg	454_left_eye.jpg
P4	Recording7	case_5	Top right	412503745	1761.0	150.0	455.jpg	455_right_eye.jpg	455_left_eye.jpg
P4	Recording7	case_5	Bottom center	413556920	973.0	958.0	456.jpg	456_right_eye.jpg	456_left_eye.jpg
P4	Recording7	case_5	Middle center	414686627	983.0	563.0	457.jpg	457_right_eye.jpg	457_left_eye.jpg
P4	Recording7	case_5	Top left	415766457	195.0	131.0	458.jpg	458_right_eye.jpg	458_left_eye.jpg
P4	Recording7	case_6	Middle left	428940991	217.0	574.0	459.jpg	459_right_eye.jpg	459_left_eye.jpg
P4	Recording7	case_6	Bottom left	429957587	198.0	959.0	460.jpg	460_right_eye.jpg	460_left_eye.jpg
P4	Recording7	case_6	Middle right	430967323	1741.0	564.0	461.jpg	461_right_eye.jpg	461_left_eye.jpg
P4	Recording7	case_6	Bottom center	431887168	977.0	960.0	462.jpg	462_right_eye.jpg	462_left_eye.jpg
P4	Recording7	case_6	Top left	432830443	206.0	160.0	463.jpg	463_right_eye.jpg	463_left_eye.jpg
P4	Recording7	case_6	Middle center	433870296	973.0	581.0	464.jpg	464_right_eye.jpg	464_left_eye.jpg
